name,P18130,Q9R141,P34995,Q86VW1,P06213,O77621,Q9NY64,P04054,P61169,P25115,P0C7B7,P48169,P35439,O00206,P41595,P35364,Q9HAW8,Q02318,P35557,P19652,Q5U3Y7,Q9ULX7,O43681,P35348,P61168,P02763,P54289,P53985,P07943,P08173,P31389,P26676,P25021,Q02928,P79291,Q9N623,P0A749,O88446,Q9UM73,Q8TCC7,Q16850,Q92569,P30559,P50442,Q63089,P27815,Q9HAS3,P49651,P02919,P18507,O75151,P00642,P35354,P08172,P14904,P11387,Q12809,P08908,P35462,O43525,P51589,Q14524,P00639,Q13621,P28564,P55011,Q9Y5N1,Q9NR19,P04150,Q12882,P29274,Q05932,P0DMS8,P00592,P0DTD1,P18825,P35405,P30926,P02768,P31387,P28593,P12822,P00749,P33535,Q13131,Q04771,P47748,Q15596,P17787,P98164,Q7Z2H8,P39877,P00376,P10145,P41143,P16519,Q96LB1,P05181,P35351,P42898,O75251,P9WNV1,P22303,P61981,P51577,P21802,P00374,P10275,P78334,Q9ERZ4,P05023,Q64737,Q6PXP3,P14902,P51574,P06133,O00408,Q01782,P01356,P43681,P19091,P23944,P06492,Q7YR26,O75306,P20309,P26358,P08620,Q99572,Q00G26,O95749,P19099,Q9Z0U5,P06241,Q9Y5Y9,O15244,Q9R1C8,P32300,P23574,P23576,P29375,O35505,P06935,P06537,Q95136,Q13946,P02776,P15555,Q13002,P14867,P0A7J6,Q95223,Q86UW1,P11168,P37231,P07711,P11166,P41594,P15538,P08911,P31645,P24046,O15399,P41231,Q13547,P04156,Q00975,P42684,P09252,Q9X6V3,P10632,P47901,O60218,P41144,B4YQT9,P09172,Q01064,Q70KI2,P16662,Q96GD4,P31644,O54754,P08519,P60568,P30191,Q8XJ01,P13584,Q75Z89,P28845,O62855,P32189,P04055,P80365,P18508,Q9GJU1,O14965,P18886,Q13564,Q2Y0W8,Q9R1U7,Q5T3U5,P81908,O14649,Q61616,P22102,Q9UNQ0,P30542,P19367,P00469,Q71U36,Q9QR71,Q86UW2,Q04750,Q4ZHU6,P00390,Q07699,P39900,Q4U2R8,P39069,Q27738,P43702,P32247,P30553,Q01668,P10620,P0AFI2,P70604,P37340,P35368,Q9P0X4,Q13639,O60658,P10635,P05543,O15245,P41145,Q08499,P49721,Q15858,Q12908,P50407,Q06203,P28223,O75828,O95045,P76577,P04058,P42336,Q15788,P78348,Q13936,P07305,P32321,O43570,P04818,Q62205,P11473,P23786,O75489,P96618,Q02485,P9WKK7,Q9Y6R1,O14746,Q00987,P43700,Q08828,P01355,P33260,P10633,P04762,P60900,P29033,O62698,P22310,O08966,P35372,Q95323,Q16762,Q9UIG8,P13726,P10398,Q16671,O15392,Q9HC97,O14727,Q9Y5S8,P50172,Q9HAW9,P04798,P62744,Q6ZMT4,P97535,P16502,P70470,P19020,P25024,Q9Y233,P04925,Q07869,Q09428,P21447,P06199,P08473,P08588,P21731,P22413,P04774,P58335,P20420,Q13698,O42275,P08185,P32297,P14677,P49286,Q9UJT1,Q9X6W0,P00381,P12821,Q96G91,P08243,P28222,Q92523,Q9UBN7,P19327,P08909,P47712,P36537,P08913,P05979,Q9H3N8,P19492,P49841,P66936,P0A7S3,P9WIL5,P40933,P02774,P50129,P97288,P10634,P9WQG9,P49146,P44514,Q9Y4W6,P54833,Q01959,P23415,Q96NT5,P32304,P11169,O94956,P11509,O43521,P35365,P04183,Q932M0,Q63120,P42892,P48281,P30543,Q16831,Q16819,P51578,Q28044,Q8TCU5,Q14973,P11797,P08485,P15328,P18089,P0DPD8,Q16820,P00519,P28476,P9WG45,Q99500,O75751,Q04844,P04278,P00640,P11712,P14410,P0DP23,P0A3M6,P04083,P30939,P50130,Q9UBM7,Q75Y35,Q02763,P0A8F0,P9WNW0,O60755,P21728,P41921,P08912,K9N5Q8,Q59192,P14672,O88909,P0A9J4,Q9Y6Y9,O00459,P30536,P60615,Q8WUI4,O95264,O95718,Q9NSA0,Q9UM07,P08183,P40989,Q7CRA4,P28482,P0A884,P28074,P30518,P41440,O00142,P21964,Q9NRY4,P52702,P29474,P47870,Q8BRU6,Q9Y6L6,P18113,Q62968,P42262,O95528,P62157,P20815,Q92887,B2ZTR6,P12461,O55242,Q96RJ0,Q99N23,Q86VL8,P05230,Q16665,P37023,Q99705,P12823,Q8TD20,P51580,P42224,P32238,O43193,O60674,Q9UGM1,P25098,P62508,P48039,P12104,P49137,P23141,Q9NY46,P19969,P61823,Q9WU25,P19156,P56373,P68400,Q2FYS5,Q9ES08,P11230,P00533,P25100,Q9Y6Q9,Q9HCR9,Q00960,Q8DNB6,P97926,P28472,P20236,Q9ERZ3,P50997,P11474,Q2NNR5,P34975,P05057,O43497,P11388,P20813,Q15172,P72161,P01178,P27986,P28335,P13945,P07451,O08355,Q9Y251,P24228,P27707,Q9QYN8,P54750,P35869,P13569,Q00910,P35218,P02708,P06746,P0A3M5,P80456,P47989,P42971,Q05769,O95477,Q07440,Q9UKV0,Q07422,Q63931,Q92731,P9WJI5,P19971,P25090,P45954,P27114,Q9NYB5,P36544,P11245,Q9Y2I1,O76082,P25779,P23219,P23940,P12235,O14764,P34949,P50993,P00797,Q99720,Q99571,P52703,O88563,P06400,P22086,P06401,P41148,P19224,P08684,P25103,Q92959,P00378,P32198,P30556,P40881,A7MBE0,Q07820,P19328,P62593,P37136,P05141,P28471,P34971,P09429,P14207,P11511,O35811,P43870,O60706,C3T8E2,Q5RJP0,P18841,P46098,O95180,P30729,C7C422,P16152,P54284,Q9HVW7,A8MPY1,P35626,P29120,O54912,P25099,Q6VVX0,Q96BD0,P00551,O25608,Q9H2X9,P14415,P23258,Q07010,P01008,Q80UJ1,P00747,Q9H015,Q06278,P14735,P20831,P0A0J7,P11172,O15527,Q01827,P30679,P04625,P15917,P06536,P31388,P25101,Q02641,P9WIE5,P14780,Q13255,Q08493,Q9BY41,P05177,P9WG47,P14137,Q9R0W2,P43166,O77830,P05653,Q9JJX6,Q9BYF1,P42330,P19602,P08235,Q9R0C9,P48145,O70577,Q9NY47,P47747,Q9EPX4,P61088,O60656,P9WP01,O76074,P02918,O15438,Q27963,P48147,P63138,P00176,P20618,P30532,P21917,Q9D6N1,Q15311,P07550,P08253,P00439,P14842,Q02880,Q9GZU7,P47820,P03372,P29166,Q9GZZ6,P47900,Q16790,P10809,P12527,P02692,P16870,P00441,P46721,P35499,P58154,Q07343,O00555,P15559,Q63424,O75762,Q96Q40,P33527,P9WNF7,Q04707,Q5BJF2,P29276,Q9Y6M7,Q60493,Q05940,O15379,P14555,Q5RLM2,Q9Z0U4,Q02853,P43140,Q99928,O43318,P32305,P37268,Q8VC69,Q14978,Q16678,P09917,P00813,P33121,O62664,P10608,Q9NZ45,P24462,P22756,P34969,P13922,P07607,Q14432,P51843,P51575,Q6U841,P14210,P07437,P32320,Q66478,Q6ZQN7,P51582,Q04828,P46663,P00750,P23795,Q9NRM0,Q15077,P33981,O15439,P08482,Q05941,P0C6X1,P26255,P05108,P08049,O00305,O42713,P00742,P31939,Q9HB55,Q60492,P35367,P14060,Q4G017,P33302,Q01118,Q00788,Q14957,Q60612,P00918,Q8N1Q1,O35913,Q9HAW7,P56524,Q13224,P01375,Q92769,P22309,P21397,Q07912,P45844,P79208,Q99808,Q9Y2D0,Q62758,P34976,P00491,P0AD65,P28221,P22748,P23977,P49327,Q16348,P30874,Q01740,P67870,Q04451,P54709,P59594,P30872,P15207,P12938,P51143,P35346,Q07001,Q9UN88,P51682,P31749,Q14376,P02770,Q63921,O95255,Q5FB27,P18901,Q8DR59,P11362,P07382,P21589,P14416,Q63881,P18505,P07727,P23979,P0C6X7,P97266,P11413,Q9NPD5,P35228,P33534,P0C1U9,P30966,Q9UJT0,P16257,P53805,O77715,P51449,P34903,P28190,P06276,P06479,P23280,Q9NUW8,P31390,P24666,Q03181,P16435,P49653,P07861,P22002,Q15825,P07900,P17405,Q9BY07,P00734,O60840,P55263,P35563,P16220,Q96J66,O70127,P38532,O75469,P52895,P25929,O95342,P48760,P04191,Q9UBL9,P49652,P30551,P50416,P54855,P15823,P10828,Q9UQL6,P21836,P09960,Q8N1C3,Q14654,P11229,P79350,P16184,Q05586,Q14534,P33533,P14920,P00811,P35363,P00375,P08254,P29475,Q8K4Z4,P42866,Q06609,Q92820,P10980,P20839,Q16445,P21932,P31513,Q15822,Q9Y694,P04293,Q02218,P14324,P46059,P20366,Q693P7,P05164,P50406,O70212,P51635,Q9UPP1,P0AES4,O35956,Q7Z418,P05412,P00970,P32352,P09483,P06795,Q99250,O95750,O70528,P08069,P35503,P51160,Q86TP1,P07510,P09250,Q9BYW1,P33261,P15104,P21918,O95069,P9WGR1,P35498,Q05901,Q9NXA8,P09038,Q9NP56,P20648,P29410,P31652,P35377,O52691,A0A0H2XJ39,Q13285,O60240,P08164,P14550,P9WNX1,Q9NUB1,P70605,P22460,Q12931,Q9R1A7,P12236,P10827,Q01860,O15440,P00966,P13866,Q920D2,O00748,Q15125,P52292,Q9UGQ3,Q12879,O43526,Q96FL8,P08483,P20288,P12268,P04626,Q6LAP9,Q62666,P36896,P0AD68,P37288,P05093,P18090,P02766,P04757,P54219,P04775,P02769,P55211,P0ABQ4,Q9UP95,P21462,P04439,Q9NUT2,P27338,Q64541,P00915,P03176,P80025,P47745,P53041,P12390,Q3ZCJ2,P52209,P12389,P15121,P15381,P62813,Q712U5,P70536,P49902,Q9H244,P0A017,P51649,P16109,P27169,P23975,P12657,O00591,P22455,P28566,P47869,Q08289
A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
