0,A1,H1,F3,J7,L1,L4,L7,L10,L11,L13,N3,R1,Y12,Y33,Y35,Z6,Z8,Z9,Z14,Z19,Z20,Z21,Z22,Z25,Z27,Z29,Z30,Z32,Z35,Z36,Z37,Z38,Z40,Z41,Z42,Z43,Z45,Z47,B2,B6,C2,D2,Q2,S6,Y34,Z1,Z31,A5,D3,D5,E1,F1,F6,F7,J4,J8,K1,L12,L18,L21,L23,L24,M2,Q3,Q4,Y2,Y8,Y9,Y14,Y15,Y16,Y20,Y31,Z3,Z11,Z12,Z13,Z49,F4,J1,L3,L8,M3,S4,Y6,Y17,Y18,Y22,Y23,D1,J9,K3,L2,N2,Q8,Y3,Y4,Y10,Y11,Y13,Y19,Y21,Y24,Y25,Y26,Y28,Y29,Y32,Y39,Z2,Z10,Z28,A6,A7,G2,S5,B7,F2,G1,C3,X1,Z4,A2,F5,K2,S1,Z16,Z18,Z23,Z34,Z48,Z50,D4,J6,L6,B5,L22,P1,S2,T1,W2,Y5
Z47,0.273291925,0.063063063,0.033333333,0.074468085,0.197916667,0.36036036,0.368852459,0.210526316,0.181818182,0.375,0.108333333,0.15503876,0.365384615,0.11023622,0.043010753,0.191304348,0.085714286,0.184210526,0.132075472,0.164383562,0.242424242,0.2,0.315436242,0.205426357,0.208633094,0.17699115,0.17699115,0.205479452,0.147651007,0.171875,0.261682243,0.156028369,0.156462585,0.193277311,0.196850394,0.155405405,0.151515152,1,0.278688525,0.252252252,0.277777778,0.278688525,0.296296296,0.132743363,0.086956522,0.033777778,0.25984252,0.088235294,0.095652174,0.252173913,0.114285714,0.112781955,0.125984252,0.102941176,0.085271318,0.128440367,0.130952381,0.190140845,0.262626263,0.146067416,0.073770492,0.084745763,0.145985401,0.247706422,0.171171171,0.165048544,0.063829787,0.128205128,0.083333333,0.126984127,0.144444444,0.2,0.076271186,0.116071429,0.147058824,0.086956522,0.142857143,0.166666667,0.120689655,0.16,0.183333333,0.192982456,0.068965517,0.060344828,0.151785714,0.198198198,0.12605042,0.152380952,0.13592233,0.247191011,0.251572327,0.191011236,0.18404908,0.219512195,0.211538462,0.129496403,0.086956522,0.057692308,0.115384615,0.161616162,0.105263158,0.176056338,0.163934426,0.137614679,0.107526882,0.117021277,0.158273381,0.145833333,0.151260504,0.146788991,0.018691589,0.104761905,0.094117647,0.112359551,0.21319797,0.201388889,0.104,0.06779661,0.164705882,0.154811715,0.103773585,0.087301587,0.18556701,0.033333333,0.16091954,0.152941176,0.184782609,0.095890411,0.167464115,0.276190476,0.284671533,0.281481481,0.053763441,0.127272727,0.19760479,0.108333333,0.19047619,0.244186047,0.1875,0.04,0.195121951,0.068376068
B2,0.281609195,0.054263566,0.018348624,0.0625,0.127118644,0.3203125,0.201298701,0.178438662,0.148387097,0.21192053,0.086330935,0.136054422,0.290322581,0.104166667,0.036036036,0.183206107,0.073170732,0.176923077,0.095238095,0.175,0.23364486,0.161290323,0.209039548,0.146341463,0.291666667,0.1796875,0.1796875,0.220779221,0.159509202,0.191489362,0.275,0.175324675,0.167701863,0.212121212,0.205673759,0.173913043,0.172413793,0.278688525,1,0.440366972,0.688679245,1,0.504761905,0.212389381,0.091603053,0.046058459,0.589285714,0.064102564,0.090909091,0.208955224,0.097560976,0.106666667,0.125874126,0.112582781,0.082191781,0.11023622,0.118811881,0.140243902,0.232758621,0.126903553,0.071942446,0.065693431,0.14379085,0.184615385,0.165354331,0.12195122,0.044247788,0.079136691,0.072463768,0.134751773,0.07079646,0.2,0.074074074,0.07518797,0.153846154,0.083333333,0.163265306,0.132231405,0.138461538,0.163636364,0.176470588,0.226519337,0.054878049,0.036764706,0.157480315,0.188976378,0.125925926,0.148760331,0.125,0.304347826,0.198895028,0.215686275,0.185393258,0.208633094,0.261682243,0.136363636,0.035087719,0.049180328,0.107438017,0.127118644,0.078947368,0.178343949,0.142857143,0.109375,0.061403509,0.060344828,0.169934641,0.094017094,0.107142857,0.091603053,0.007936508,0.089430894,0.088235294,0.13592233,0.184331797,0.19375,0.098591549,0.058823529,0.103773585,0.180722892,0.097560976,0.076388889,0.108333333,0.027777778,0.122641509,0.208333333,0.198113208,0.072289157,0.247619048,0.245901639,0.227848101,0.24025974,0.045045045,0.14516129,0.224719101,0.126865672,0.191919192,0.237623762,0.164383562,0.032258065,0.375,0.067164179
B6,0.240963855,0.0625,0.010752688,0.051546392,0.104761905,0.277310924,0.166666667,0.132075472,0.133779264,0.177304965,0.080645161,0.111111111,0.276785714,0.092307692,0.031578947,0.189655172,0.055045872,0.192982456,0.080357143,0.163265306,0.222772277,0.166666667,0.179640719,0.110320285,0.3,0.196428571,0.196428571,0.188340807,0.154362416,0.1796875,0.283018868,0.163120567,0.163265306,0.211864407,0.204724409,0.170068027,0.167938931,0.252252252,0.440366972,1,0.433628319,0.440366972,0.602272727,0.20657277,0.086206897,0.040214477,0.578431373,0.064285714,0.085470085,0.239316239,0.063063063,0.087591241,0.11627907,0.118518519,0.068181818,0.117117117,0.11627907,0.125827815,0.26,0.114130435,0.056,0.048780488,0.144927536,0.212389381,0.149122807,0.1,0.02020202,0.064,0.06504065,0.134920635,0.050505051,0.198275862,0.066666667,0.05,0.168316832,0.095652174,0.197530864,0.153846154,0.139130435,0.158940397,0.172131148,0.17816092,0.054054054,0.033333333,0.181818182,0.165217391,0.134453782,0.161904762,0.123809524,0.319526627,0.156069364,0.229885057,0.204968944,0.227642276,0.271356784,0.136690647,0.030612245,0.037383178,0.114285714,0.148514851,0.070707071,0.166666667,0.1171875,0.077586207,0.02970297,0.029126214,0.165467626,0.067307692,0.086614173,0.06779661,0.009174312,0.103773585,0.105882353,0.176470588,0.142857143,0.183673469,0.103174603,0.058333333,0.063829787,0.130612245,0.102803738,0.086614173,0.08411215,0.02173913,0.133333333,0.32,0.195652174,0.073333333,0.206896552,0.227272727,0.17218543,0.183673469,0.03125,0.146788991,0.240740741,0.116666667,0.16091954,0.2,0.108695652,0.039473684,0.450980392,0.058823529
C2,0.302857143,0.052238806,0.01754386,0.05982906,0.112903226,0.318181818,0.202531646,0.183823529,0.157051282,0.212903226,0.083333333,0.131578947,0.279069767,0.100671141,0.034482759,0.194029851,0.0703125,0.187969925,0.083333333,0.18404908,0.251162791,0.141414141,0.209944751,0.147766323,0.290540541,0.190839695,0.190839695,0.237068966,0.161676647,0.201388889,0.274193548,0.184713376,0.16969697,0.25,0.241134752,0.175757576,0.174496644,0.277777778,0.688679245,0.433628319,1,0.688679245,0.417391304,0.213043478,0.080291971,0.045855379,0.512396694,0.062111801,0.087591241,0.227941176,0.076923077,0.103225806,0.121621622,0.108974359,0.079470199,0.106060606,0.113207547,0.136094675,0.254237288,0.118226601,0.069444444,0.063380282,0.139240506,0.204545455,0.167938931,0.1171875,0.033613445,0.068965517,0.06993007,0.130136986,0.06779661,0.183823529,0.071428571,0.057142857,0.138211382,0.080291971,0.155339806,0.136,0.133333333,0.158823529,0.178571429,0.220430108,0.053254438,0.035460993,0.151515152,0.181818182,0.121428571,0.161290323,0.12,0.331521739,0.193548387,0.205607477,0.206703911,0.253623188,0.285046729,0.132075472,0.033613445,0.047244094,0.103174603,0.12195122,0.075630252,0.194968553,0.137931034,0.105263158,0.05,0.049180328,0.164556962,0.081300813,0.095890411,0.072463768,0.007633588,0.0859375,0.08411215,0.12962963,0.185520362,0.173652695,0.095238095,0.056737589,0.079646018,0.17254902,0.09375,0.073825503,0.095238095,0.026548673,0.127272727,0.18627451,0.189189189,0.070175439,0.259433962,0.246031746,0.213414634,0.225,0.043103448,0.1484375,0.225274725,0.122302158,0.160377358,0.19266055,0.166666667,0.030612245,0.370967742,0.064748201
D2,0.281609195,0.054263566,0.018348624,0.0625,0.127118644,0.3203125,0.201298701,0.178438662,0.148387097,0.21192053,0.086330935,0.136054422,0.290322581,0.104166667,0.036036036,0.183206107,0.073170732,0.176923077,0.095238095,0.175,0.23364486,0.161290323,0.209039548,0.146341463,0.291666667,0.1796875,0.1796875,0.220779221,0.159509202,0.191489362,0.275,0.175324675,0.167701863,0.212121212,0.205673759,0.173913043,0.172413793,0.278688525,1,0.440366972,0.688679245,1,0.504761905,0.212389381,0.091603053,0.046058459,0.589285714,0.064102564,0.090909091,0.208955224,0.097560976,0.106666667,0.125874126,0.112582781,0.082191781,0.11023622,0.118811881,0.140243902,0.232758621,0.126903553,0.071942446,0.065693431,0.14379085,0.184615385,0.165354331,0.12195122,0.044247788,0.079136691,0.072463768,0.134751773,0.07079646,0.2,0.074074074,0.07518797,0.153846154,0.083333333,0.163265306,0.132231405,0.138461538,0.163636364,0.176470588,0.226519337,0.054878049,0.036764706,0.157480315,0.188976378,0.125925926,0.148760331,0.125,0.304347826,0.198895028,0.215686275,0.185393258,0.208633094,0.261682243,0.136363636,0.035087719,0.049180328,0.107438017,0.127118644,0.078947368,0.178343949,0.142857143,0.109375,0.061403509,0.060344828,0.169934641,0.094017094,0.107142857,0.091603053,0.007936508,0.089430894,0.088235294,0.13592233,0.184331797,0.19375,0.098591549,0.058823529,0.103773585,0.180722892,0.097560976,0.076388889,0.108333333,0.027777778,0.122641509,0.208333333,0.198113208,0.072289157,0.247619048,0.245901639,0.227848101,0.24025974,0.045045045,0.14516129,0.224719101,0.126865672,0.191919192,0.237623762,0.164383562,0.032258065,0.375,0.067164179
Q2,0.246987952,0.061946903,0.010638298,0.084210526,0.17,0.296610169,0.207142857,0.144486692,0.133333333,0.218978102,0.071428571,0.118518519,0.321100917,0.083333333,0.042105263,0.168067227,0.074074074,0.161016949,0.109090909,0.146666667,0.209756098,0.12195122,0.207317073,0.129963899,0.268656716,0.163793103,0.163793103,0.198198198,0.130718954,0.151515152,0.245454545,0.137931034,0.139072848,0.170731707,0.166666667,0.145695364,0.140740741,0.296296296,0.504761905,0.602272727,0.417391304,0.504761905,1,0.188940092,0.104347826,0.042972247,0.6875,0.056338028,0.084745763,0.216666667,0.122641509,0.111111111,0.1328125,0.117647059,0.067669173,0.116071429,0.102272727,0.163265306,0.20952381,0.119565217,0.047244094,0.06557377,0.160583942,0.189655172,0.168141593,0.12962963,0.040816327,0.089430894,0.064516129,0.152,0.071428571,0.238938053,0.066115702,0.104347826,0.155339806,0.094827586,0.195121951,0.130841121,0.118644068,0.165562914,0.180327869,0.197674419,0.046666667,0.033057851,0.18018018,0.194690265,0.133333333,0.138888889,0.112149533,0.30994152,0.182352941,0.270588235,0.174698795,0.169230769,0.27,0.127659574,0.03030303,0.037037037,0.113207547,0.147058824,0.07,0.141891892,0.142857143,0.105263158,0.060606061,0.07,0.156028369,0.108910891,0.112,0.123893805,0.009090909,0.102803738,0.104651163,0.174418605,0.158653846,0.232394366,0.09375,0.049180328,0.16091954,0.158333333,0.081818182,0.07751938,0.147058824,0.021505376,0.107526882,0.298701299,0.180851064,0.065789474,0.194174757,0.214285714,0.236111111,0.215277778,0.041666667,0.125,0.224242424,0.125,0.146067416,0.224719101,0.124087591,0.038961039,0.419047619,0.049586777
S6,0.218867925,0.102803738,0.029268293,0.042857143,0.063926941,0.190265487,0.122047244,0.219298246,0.184415584,0.12749004,0.096069869,0.126582278,0.155555556,0.097457627,0.064356436,0.237864078,0.059360731,0.204761905,0.0625,0.215189873,0.213333333,0.06122449,0.176029963,0.175342466,0.31797235,0.206730769,0.206730769,0.208860759,0.194214876,0.196428571,0.182242991,0.200854701,0.190082645,0.187214612,0.2,0.194214876,0.14893617,0.132743363,0.212389381,0.20657277,0.213043478,0.212389381,0.188940092,1,0.135514019,0.166666667,0.230088496,0.072580645,0.109090909,0.169642857,0.058558559,0.099173554,0.125,0.116666667,0.136563877,0.120930233,0.059701493,0.166666667,0.119815668,0.145907473,0.101769912,0.093333333,0.170212766,0.154545455,0.117117117,0.106976744,0.106598985,0.141552511,0.082969432,0.140350877,0.105,0.158371041,0.084070796,0.114678899,0.157635468,0.125,0.080808081,0.144927536,0.122171946,0.177419355,0.165919283,0.210526316,0.087649402,0.075892857,0.16509434,0.146118721,0.130044843,0.138095238,0.129807692,0.245421245,0.196226415,0.114427861,0.178030303,0.191111111,0.22923588,0.131687243,0.063414634,0.065420561,0.125,0.136585366,0.115,0.158536585,0.145374449,0.105022831,0.105,0.093137255,0.167364017,0.117647059,0.153846154,0.14084507,0.050925926,0.13592233,0.065656566,0.090452261,0.174342105,0.150197628,0.127753304,0.099099099,0.033333333,0.453874539,0.063348416,0.099137931,0.063926941,0.029268293,0.078817734,0.119170984,0.101941748,0.120967742,0.235494881,0.145454545,0.185483871,0.192622951,0.058823529,0.130841121,0.209125475,0.135746606,0.095477387,0.130653266,0.139240506,0.020833333,0.221198157,0.089686099
Y34,0.066666667,0.25,0.052631579,0.086419753,0.108695652,0.095238095,0.062068966,0.04379562,0.038338658,0.070422535,0.176470588,0.182608696,0.102564103,0.153153153,0.135135135,0.278350515,0.097826087,0.22,0.126315789,0.198473282,0.054298643,0.1,0.057803468,0.034722222,0.183206107,0.224489796,0.224489796,0.050209205,0.128571429,0.096,0.079646018,0.162790698,0.105633803,0.112068966,0.103174603,0.161764706,0.0859375,0.086956522,0.091603053,0.086206897,0.080291971,0.091603053,0.104347826,0.135514019,1,0.043557169,0.088888889,0.134453782,0.37804878,0.224299065,0.130434783,0.25,0.368421053,0.29245283,0.365591398,0.182795699,0.078947368,0.322033898,0.076923077,0.248366013,0.268817204,0.292134831,0.190082645,0.23,0.206185567,0.202247191,0.298507463,0.545454545,0.27173913,0.372340426,0.285714286,0.237623762,0.295454545,0.244444444,0.268292683,0.4,0.136986301,0.261904762,0.21875,0.288,0.172727273,0.232258065,0.234782609,0.264367816,0.234042553,0.237113402,0.423529412,0.270588235,0.253012048,0.060913706,0.24,0.120481928,0.176470588,0.170940171,0.052863436,0.263157895,0.144736842,0.141176471,0.256097561,0.243902439,0.260273973,0.272727273,0.372340426,0.305882353,0.304347826,0.295774648,0.275862069,0.347222222,0.441860465,0.272727273,0.156626506,0.256097561,0.095890411,0.102564103,0.041474654,0.111111111,0.288659794,0.177083333,0.102564103,0.168888889,0.094736842,0.24,0.133333333,0.052631579,0.086419753,0.103896104,0.090909091,0.214876033,0.16080402,0.061403509,0.253846154,0.26984127,0.148648649,0.193548387,0.238410596,0.333333333,0.074074074,0.093023256,0.103174603,0.015625,0.089430894,0.382716049
Z1,0.064935065,0.02972973,0.009936766,0.01350135,0.022421525,0.042553191,0.048372911,0.098755187,0.098307816,0.047535211,0.028419183,0.039858282,0.040106952,0.028218695,0.015384615,0.04590459,0.018783542,0.04410441,0.020499109,0.051011434,0.078032231,0.01087942,0.069176883,0.091503268,0.067084079,0.04418395,0.04418395,0.087763713,0.053744493,0.043516874,0.038495971,0.049469965,0.046409807,0.04103479,0.043439716,0.052816901,0.03427065,0.033777778,0.046058459,0.040214477,0.045855379,0.046058459,0.042972247,0.166666667,0.043557169,1,0.052397869,0.033480176,0.0360036,0.039111111,0.018733274,0.032570423,0.038222222,0.038903625,0.04390681,0.023172906,0.010830325,0.065120428,0.023131673,0.067767159,0.031222123,0.030384272,0.050666667,0.035682426,0.025754885,0.023235031,0.022727273,0.047058824,0.026666667,0.04851752,0.023593466,0.033777778,0.029490617,0.038843722,0.032549729,0.043557169,0.01631913,0.032490975,0.029411765,0.073410922,0.035492458,0.069625762,0.043324492,0.02775291,0.03312444,0.032085561,0.045085663,0.029649596,0.024215247,0.074074074,0.078414097,0.026315789,0.051813472,0.038903625,0.083121289,0.041409692,0.016260163,0.01702509,0.025157233,0.027953111,0.022624434,0.049295775,0.049460432,0.032345013,0.022665458,0.022624434,0.043095866,0.027149321,0.047790803,0.040723982,0.018867925,0.025157233,0.021004566,0.0208901,0.081266039,0.049956179,0.041181737,0.028596962,0.019038985,0.176311031,0.023297491,0.031971581,0.023339318,0.009025271,0.014414414,0.020909091,0.018867925,0.049601417,0.08,0.029307282,0.060954064,0.059239611,0.011711712,0.028648165,0.075504829,0.041366906,0.017179024,0.026291931,0.037918871,0.006386861,0.048300537,0.036970243
Z31,0.275280899,0.052631579,0.00877193,0.060344828,0.12295082,0.291044776,0.211538462,0.175824176,0.165048544,0.222222222,0.091549296,0.14,0.271317829,0.108843537,0.034782609,0.213740458,0.070866142,0.207692308,0.092307692,0.2,0.258215962,0.131313131,0.217877095,0.152249135,0.319444444,0.2109375,0.2109375,0.227467811,0.16969697,0.219858156,0.266129032,0.201298701,0.192546584,0.261538462,0.251798561,0.198757764,0.2,0.25984252,0.589285714,0.578431373,0.512396694,0.589285714,0.6875,0.230088496,0.088888889,0.052397869,1,0.0625,0.080291971,0.202898551,0.094488189,0.096774194,0.114864865,0.102564103,0.094594595,0.098484848,0.103773585,0.143712575,0.245762712,0.118811881,0.0625,0.056338028,0.15483871,0.179104478,0.142857143,0.109375,0.033898305,0.069444444,0.062937063,0.131034483,0.059322034,0.203007519,0.064285714,0.088888889,0.139344262,0.080882353,0.204081633,0.128,0.125925926,0.180722892,0.163120567,0.221621622,0.05988024,0.058394161,0.152671756,0.165413534,0.114285714,0.153225806,0.112,0.355555556,0.201086957,0.230769231,0.194444444,0.211267606,0.304761905,0.11875,0.025210084,0.039370079,0.095238095,0.12295082,0.067226891,0.18125,0.131034483,0.097744361,0.050420168,0.049586777,0.158227848,0.081967213,0.096551724,0.105263158,0.007692308,0.086614173,0.116504854,0.163461538,0.197247706,0.203703704,0.111111111,0.064748201,0.1,0.187250996,0.094488189,0.074324324,0.10483871,0.017699115,0.098214286,0.237113402,0.169642857,0.089820359,0.248826291,0.238095238,0.214723926,0.226415094,0.034482759,0.177419355,0.268571429,0.123188406,0.140186916,0.205607477,0.16,0.063829787,0.408333333,0.057553957
A5,0.048780488,0.185185185,0.119565217,0.121212121,0.126126126,0.066225166,0.092592593,0.054607509,0.045045045,0.09375,0.201680672,0.186567164,0.062937063,0.170542636,0.091836735,0.139534884,0.203883495,0.141732283,0.19266055,0.139240506,0.049180328,0.111111111,0.084210526,0.038834951,0.098765432,0.125984252,0.125984252,0.037878788,0.14556962,0.111111111,0.090225564,0.145695364,0.176470588,0.117647059,0.117241379,0.13836478,0.14084507,0.088235294,0.064102564,0.064285714,0.062111801,0.064102564,0.056338028,0.072580645,0.134453782,0.033480176,0.0625,1,0.142857143,0.107913669,0.309278351,0.128571429,0.125,0.176470588,0.153846154,0.127118644,0.082474227,0.140127389,0.08,0.103092784,0.137096774,0.12195122,0.136054422,0.114503817,0.111111111,0.120689655,0.111111111,0.14516129,0.138211382,0.125925926,0.107843137,0.104477612,0.141666667,0.125,0.133928571,0.144067797,0.081632653,0.14159292,0.176470588,0.12195122,0.109489051,0.103092784,0.145833333,0.127118644,0.103174603,0.1,0.133858268,0.11965812,0.133928571,0.045045045,0.12972973,0.074074074,0.127777778,0.118881119,0.03968254,0.136054422,0.12244898,0.090909091,0.115044248,0.126126126,0.138613861,0.134615385,0.160305344,0.165217391,0.107843137,0.105769231,0.132450331,0.121495327,0.1484375,0.125,0.166666667,0.125,0.095744681,0.101010101,0.041841004,0.136645963,0.165354331,0.152542373,0.058252427,0.108527132,0.165137615,0.185483871,0.168224299,0.131868132,0.088235294,0.069306931,0.072072072,0.205673759,0.0995671,0.099236641,0.134146341,0.136645963,0.08,0.13559322,0.105263158,0.172131148,0.1,0.125,0.173913043,0.035294118,0.039735099,0.134453782
D3,0.048913043,0.292682927,0.109589041,0.098765432,0.107526882,0.07751938,0.047297297,0.032374101,0.028391167,0.047945205,0.234693878,0.201754386,0.083333333,0.205607477,0.148648649,0.225490196,0.120879121,0.28125,0.125,0.179104478,0.04,0.130434783,0.045454545,0.034602076,0.209302326,0.287234043,0.287234043,0.041322314,0.160583942,0.131147541,0.098214286,0.227642276,0.136690647,0.150442478,0.138211382,0.195488722,0.12,0.095652174,0.090909091,0.085470085,0.087591241,0.090909091,0.084745763,0.109090909,0.37804878,0.0360036,0.080291971,0.142857143,1,0.269230769,0.129032258,0.333333333,0.393617021,0.38,0.347368421,0.247191011,0.136986301,0.246031746,0.097087379,0.215189873,0.4875,0.506493506,0.198347107,0.278350515,0.191919192,0.213483146,0.189189189,0.348314607,0.404761905,0.382978723,0.338235294,0.2,0.402439024,0.177083333,0.346153846,0.486842105,0.105263158,0.3375,0.325842697,0.317073171,0.171171171,0.170731707,0.388349515,0.405063291,0.244680851,0.174757282,0.452380952,0.345679012,0.296296296,0.05,0.222222222,0.119047619,0.175324675,0.210526316,0.043478261,0.355140187,0.173333333,0.256410256,0.283950617,0.337662338,0.328571429,0.347826087,0.428571429,0.34939759,0.22972973,0.192307692,0.262711864,0.225,0.436781609,0.22826087,0.168674699,0.253012048,0.08,0.074074074,0.046082949,0.095238095,0.340425532,0.252747253,0.06097561,0.173333333,0.129032258,0.262626263,0.131868132,0.125,0.1125,0.088607595,0.114942529,0.223140496,0.16,0.099099099,0.251908397,0.2578125,0.178082192,0.217391304,0.245033113,0.390804598,0.113924051,0.091954023,0.111111111,0.047619048,0.046511628,0.467532468
D5,0.185393258,0.192307692,0.064516129,0.126315789,0.152380952,0.246031746,0.184931507,0.109090909,0.095541401,0.195804196,0.158333333,0.201550388,0.254237288,0.157480315,0.131868132,0.288288288,0.132075472,0.330188679,0.155963303,0.24822695,0.150684932,0.185185185,0.167630058,0.096885813,0.318181818,0.336538462,0.336538462,0.144067797,0.195945946,0.2,0.205128205,0.28030303,0.189189189,0.233333333,0.224806202,0.220689655,0.17037037,0.252173913,0.208955224,0.239316239,0.227941176,0.208955224,0.216666667,0.169642857,0.224299065,0.039111111,0.202898551,0.107913669,0.269230769,1,0.138888889,0.232,0.273504274,0.258064516,0.20661157,0.205607477,0.174418605,0.232394366,0.284313725,0.220930233,0.212389381,0.218181818,0.253846154,0.632183908,0.271028037,0.223300971,0.164835165,0.210526316,0.192982456,0.321428571,0.297619048,0.297297297,0.209090909,0.169642857,0.336956522,0.247619048,0.186046512,0.420454545,0.214285714,0.313868613,0.264957265,0.213872832,0.175182482,0.194444444,0.336633663,0.275229358,0.296296296,0.380434783,0.268041237,0.169230769,0.220238095,0.204301075,0.236024845,0.356521739,0.151785714,0.253846154,0.139784946,0.148514851,0.257731959,0.301075269,0.233333333,0.330769231,0.309734513,0.238095238,0.211111111,0.180851064,0.27480916,0.208333333,0.276785714,0.212962963,0.095238095,0.232323232,0.1,0.129032258,0.123853211,0.209459459,0.24137931,0.157894737,0.09375,0.179916318,0.128440367,0.181818182,0.163461538,0.076086957,0.138297872,0.181818182,0.18556701,0.169014085,0.225490196,0.186440678,0.290780142,0.287769784,0.155555556,0.262135922,0.364238411,0.275229358,0.152173913,0.20212766,0.161764706,0.037037037,0.167938931,0.235849057
E1,0.069767442,0.154761905,0.125,0.25,0.27027027,0.101694915,0.097744361,0.045112782,0.039344262,0.099236641,0.178947368,0.163636364,0.110091743,0.153846154,0.151515152,0.126213592,0.347826087,0.117647059,0.394366197,0.13740458,0.056338028,0.112903226,0.080246914,0.046931408,0.088888889,0.12,0.12,0.061135371,0.111111111,0.112068966,0.065420561,0.136,0.15503876,0.12037037,0.110169492,0.102941176,0.149122807,0.114285714,0.097560976,0.063063063,0.076923077,0.097560976,0.122641509,0.058558559,0.130434783,0.018733274,0.094488189,0.309278351,0.129032258,0.138888889,1,0.133928571,0.119266055,0.14159292,0.122641509,0.133333333,0.104477612,0.121212121,0.072164948,0.082840237,0.1,0.126315789,0.123966942,0.15,0.159574468,0.151162791,0.128571429,0.121212121,0.12371134,0.12037037,0.154929577,0.147058824,0.127659574,0.168539326,0.142857143,0.130434783,0.102941176,0.139534884,0.172043011,0.100719424,0.141509434,0.102409639,0.12605042,0.096774194,0.113402062,0.154639175,0.107843137,0.136363636,0.142857143,0.063492063,0.105590062,0.133333333,0.075,0.102564103,0.059633028,0.123966942,0.144927536,0.1125,0.130952381,0.13253012,0.150684932,0.089552239,0.141509434,0.157303371,0.154929577,0.150684932,0.09375,0.171052632,0.137254902,0.181818182,0.113924051,0.130952381,0.090909091,0.083333333,0.058252427,0.178294574,0.114285714,0.117021277,0.181818182,0.075949367,0.142857143,0.16,0.323943662,0.125,0.095890411,0.084507042,0.086419753,0.158333333,0.077294686,0.066037736,0.131386861,0.125925926,0.132352941,0.131868132,0.104938272,0.166666667,0.097222222,0.116883117,0.284313725,0.055555556,0.06779661,0.11827957
F1,0.096938776,0.185185185,0.084210526,0.11,0.116071429,0.125874126,0.092592593,0.051020408,0.045045045,0.09375,0.201680672,0.23255814,0.134328358,0.247933884,0.103092784,0.176,0.127272727,0.198347107,0.130434783,0.153846154,0.05785124,0.086956522,0.078534031,0.045602606,0.163398693,0.201680672,0.201680672,0.06614786,0.14556962,0.126760563,0.098484848,0.176870748,0.132075472,0.134328358,0.125,0.175324675,0.117241379,0.112781955,0.106666667,0.087591241,0.103225806,0.106666667,0.111111111,0.099173554,0.25,0.032570423,0.096774194,0.128571429,0.333333333,0.232,0.133928571,1,0.403669725,0.391304348,0.327433628,0.266666667,0.105263158,0.209459459,0.115702479,0.258823529,0.281818182,0.314285714,0.210144928,0.269565217,0.272727273,0.203703704,0.134020619,0.245614035,0.686746988,0.32173913,0.215053763,0.243697479,0.522222222,0.144067797,0.233009709,0.273584906,0.115789474,0.240384615,0.238938053,0.295774648,0.235772358,0.222857143,0.25,0.278846154,0.241071429,0.232758621,0.321100917,0.323232323,0.27,0.069124424,0.222222222,0.148514851,0.23030303,0.167883212,0.06504065,0.346774194,0.134020619,0.188118812,0.26,0.25,0.197916667,0.264285714,0.345132743,0.31372549,0.177083333,0.15,0.325581395,0.165048544,0.289473684,0.173913043,0.133333333,0.235294118,0.072916667,0.09,0.059574468,0.136645963,0.309734513,0.182608696,0.09,0.148594378,0.114035088,0.235294118,0.136363636,0.095744681,0.099009901,0.113402062,0.133333333,0.197183099,0.22705314,0.11627907,0.223684211,0.22,0.14893617,0.207207207,0.235294118,0.265486726,0.12244898,0.13592233,0.125,0.035294118,0.082758621,0.310679612
F6,0.105263158,0.23,0.088888889,0.092783505,0.111111111,0.147058824,0.081761006,0.055555556,0.048929664,0.08974359,0.179487179,0.222222222,0.157480315,0.216666667,0.133333333,0.213675214,0.101851852,0.217391304,0.116071429,0.174496644,0.072649573,0.091954023,0.080645161,0.04290429,0.193103448,0.221238938,0.221238938,0.076,0.157894737,0.131386861,0.102362205,0.183098592,0.136363636,0.130769231,0.129496403,0.173333333,0.113475177,0.125984252,0.125874126,0.11627907,0.121621622,0.125874126,0.1328125,0.125,0.368421053,0.038222222,0.114864865,0.125,0.393617021,0.273504274,0.119266055,0.403669725,1,0.565656566,0.271929825,0.28,0.098901099,0.242857143,0.130434783,0.244047619,0.295238095,0.4,0.227272727,0.293577982,0.285714286,0.302083333,0.166666667,0.317307692,0.363636364,0.5,0.24137931,0.3,0.281553398,0.160714286,0.257731959,0.354166667,0.147727273,0.291666667,0.261682243,0.387596899,0.245762712,0.236686391,0.300813008,0.333333333,0.367346939,0.266055046,0.432989691,0.369565217,0.311827957,0.080952381,0.228915663,0.168421053,0.222222222,0.174242424,0.070833333,0.384615385,0.141304348,0.223404255,0.32967033,0.333333333,0.222222222,0.303030303,0.413461538,0.264705882,0.2,0.182795699,0.328,0.197916667,0.365384615,0.181818182,0.14,0.301075269,0.101123596,0.130434783,0.056277056,0.141025641,0.254385965,0.201834862,0.083333333,0.175732218,0.099099099,0.245614035,0.121495327,0.088888889,0.115789474,0.170454545,0.163265306,0.204379562,0.214634146,0.112,0.231292517,0.236111111,0.144444444,0.183486239,0.28125,0.301886792,0.141304348,0.142857143,0.121428571,0.024691358,0.109489051,0.382978723
