0,A1,H1,F3,J7,L1,L4,L7,L10,L11,L13,N3,R1,Y12,Y33,Y35,Z6,Z8,Z9,Z14,Z19,Z20,Z21,Z22,Z25,Z27,Z29,Z30,Z32,Z35,Z36,Z37,Z38,Z40,Z41,Z42,Z43,Z45,Z47,B2,B6,C2,D2,Q2,S6,Y34,Z1,Z31,A5,D3,D5,E1,F1,F6,F7,J4,J8,K1,L12,L18,L21,L23,L24,M2,Q3,Q4,Y2,Y8,Y9,Y14,Y15,Y16,Y20,Y31,Z3,Z11,Z12,Z13,Z49,F4,J1,L3,L8,M3,S4,Y6,Y17,Y18,Y22,Y23,D1,J9,K3,L2,N2,Q8,Y3,Y4,Y10,Y11,Y13,Y19,Y21,Y24,Y25,Y26,Y28,Y29,Y32,Y39,Z2,Z10,Z28,A6,A7,G2,S5,B7,F2,G1,C3,X1,Z4,A2,F5,K2,S1,Z16,Z18,Z23,Z34,Z48,Z50,D4,J6,L6,B5,L22,P1,S2,T1,W2,Y5
Z45,0.372340426,0.397727273,0.294117647,0.449438202,0.471264368,0.436893204,0.38,0.37962963,0.354545455,0.376237624,0.451612903,0.452631579,0.442105263,0.416666667,0.272727273,0.547619048,0.511111111,0.567901235,0.544444444,0.772727273,0.311827957,0.204819277,0.411764706,0.373831776,0.602150538,0.641025641,0.641025641,0.360824742,0.715909091,0.670454545,0.580246914,0.8625,0.755555556,0.776315789,0.712643678,0.681318681,1,0.322222222,0.316831683,0.235955056,0.285714286,0.316831683,0.255319149,0.505376344,0.170731707,0.54,0.311827957,0.545454545,0.38372093,0.383838384,0.534090909,0.397727273,0.3,0.522727273,0.40776699,0.333333333,0.296703297,0.310679612,0.260869565,0.346938776,0.460674157,0.306818182,0.551724138,0.388888889,0.319587629,0.239130435,0.220930233,0.25,0.337078652,0.313953488,0.148148148,0.397849462,0.341176471,0.285714286,0.409638554,0.417721519,0.135802469,0.270588235,0.505747126,0.417582418,0.357142857,0.384615385,0.415730337,0.259259259,0.355555556,0.344086022,0.191011236,0.263736264,0.295454545,0.278350515,0.305263158,0.385542169,0.455555556,0.4,0.295918367,0.322916667,0.240963855,0.284090909,0.361445783,0.217391304,0.220930233,0.458333333,0.28125,0.280898876,0.226190476,0.244186047,0.260416667,0.255813953,0.322580645,0.243902439,0.308641975,0.305882353,0.182926829,0.170731707,0.387755102,0.436781609,0.382352941,0.387755102,0.13253012,0.510869565,0.3,0.5,0.450549451,0.30952381,0.348837209,0.265060241,0.4,0.5,0.463636364,0.555555556,0.346938776,0.333333333,0.285714286,0.326315789,0.398058252,0.521276596,0.152941176,0.280898876,0.5,0.146666667,0.188888889,0.229885057
Z47,0.59375,0.230769231,0.317460317,0.228915663,0.442857143,0.457831325,0.48,0.50617284,0.50617284,0.473684211,0.402597403,0.460526316,0.527777778,0.472972973,0.224137931,0.430555556,0.329268293,0.408450704,0.4,0.417582418,0.666666667,0.25862069,0.4625,0.518987342,0.402298851,0.383561644,0.383561644,0.615384615,0.362637363,0.379310345,0.463768116,0.355555556,0.350515464,0.35,0.355555556,0.384615385,0.322222222,1,0.358974359,0.338709677,0.414285714,0.358974359,0.4,0.4125,0.232142857,0.411111111,0.397058824,0.415584416,0.333333333,0.447368421,0.459459459,0.263157895,0.304347826,0.289156627,0.311111111,0.328947368,0.31884058,0.384615385,0.348484848,0.52173913,0.320512821,0.442622951,0.421052632,0.484848485,0.402777778,0.380952381,0.322033898,0.396825397,0.277777778,0.365079365,0.404255319,0.450704225,0.298507463,0.446428571,0.40625,0.328125,0.160714286,0.372881356,0.350649351,0.416666667,0.376623377,0.344827586,0.356164384,0.339285714,0.338028169,0.441176471,0.316666667,0.294117647,0.318181818,0.515625,0.53968254,0.257142857,0.464788732,0.358974359,0.492537313,0.388888889,0.288135593,0.228571429,0.303030303,0.393442623,0.368421053,0.37804878,0.432835821,0.474576271,0.407407407,0.454545455,0.362318841,0.446428571,0.476923077,0.5,0.338983051,0.183098592,0.206896552,0.232142857,0.472972973,0.306666667,0.341176471,0.345679012,0.264150943,0.473684211,0.2,0.346153846,0.458333333,0.338709677,0.186666667,0.114285714,0.375,0.438356164,0.410526316,0.448717949,0.640625,0.683333333,0.246153846,0.32,0.360465116,0.397590361,0.203389831,0.279411765,0.443037975,0.156862745,0.31147541,0.26984127
B2,0.397590361,0.170212766,0.154761905,0.247311828,0.263736264,0.451612903,0.358695652,0.446808511,0.462365591,0.369565217,0.355555556,0.373626374,0.362637363,0.366666667,0.075949367,0.285714286,0.28125,0.266666667,0.326315789,0.401960784,0.453333333,0.359375,0.378947368,0.395833333,0.387755102,0.292134831,0.292134831,0.451219512,0.326923077,0.367346939,0.306818182,0.346534653,0.355140187,0.355555556,0.36,0.359223301,0.316831683,0.358974359,1,0.564516129,0.712121212,1,0.693548387,0.336842105,0.296875,0.368932039,0.786885246,0.294736842,0.204545455,0.409090909,0.326086957,0.25,0.350649351,0.32967033,0.346938776,0.337209302,0.296296296,0.402298851,0.373333333,0.4,0.258064516,0.214285714,0.355555556,0.34939759,0.4375,0.311688312,0.277777778,0.397260274,0.218390805,0.333333333,0.15942029,0.426829268,0.174418605,0.301369863,0.283950617,0.2375,0.274193548,0.266666667,0.282608696,0.348837209,0.481481481,0.408602151,0.298850575,0.253521127,0.26744186,0.4,0.273972603,0.307692308,0.278481013,0.608695652,0.405063291,0.291139241,0.388235294,0.379310345,0.605633803,0.443037975,0.168831169,0.19047619,0.219512195,0.375,0.295774648,0.380434783,0.428571429,0.346666667,0.25,0.287671233,0.402597403,0.301369863,0.358024691,0.253521127,0.107142857,0.209876543,0.235294118,0.23880597,0.382022472,0.272727273,0.347368421,0.268041237,0.265625,0.384615385,0.195402299,0.337078652,0.265957447,0.197530864,0.226190476,0.135802469,0.361445783,0.279569892,0.465346535,0.411111111,0.451219512,0.4375,0.144578313,0.284090909,0.423913043,0.274509804,0.349206349,0.422535211,0.361702128,0.177419355,0.516129032,0.27027027
B6,0.367647059,0.0875,0.104477612,0.17721519,0.164556962,0.302325581,0.2,0.313953488,0.313953488,0.211764706,0.302631579,0.259259259,0.294871795,0.315789474,0.068965517,0.253333333,0.219512195,0.246575342,0.183908046,0.276595745,0.457627119,0.163636364,0.227272727,0.261363636,0.313953488,0.277777778,0.277777778,0.391304348,0.263736264,0.247191011,0.295774648,0.269662921,0.244897959,0.302631579,0.255555556,0.285714286,0.235955056,0.338709677,0.564516129,1,0.666666667,0.564516129,0.673469388,0.3,0.428571429,0.296703297,0.68627451,0.25,0.185714286,0.402777778,0.2375,0.175675676,0.285714286,0.289473684,0.224719101,0.295774648,0.242424242,0.253164557,0.333333333,0.333333333,0.175,0.179104478,0.302631579,0.308823529,0.393939394,0.238095238,0.210526316,0.338983051,0.185714286,0.305084746,0.14,0.323943662,0.164179104,0.263157895,0.265625,0.206349206,0.365853659,0.24137931,0.283783784,0.291666667,0.347222222,0.301204819,0.232876712,0.2,0.246376812,0.348484848,0.346153846,0.362068966,0.3,0.6,0.353846154,0.295081967,0.397058824,0.347222222,0.596491228,0.444444444,0.13559322,0.084507042,0.184615385,0.333333333,0.277777778,0.316455696,0.359375,0.278688525,0.218181818,0.245614035,0.416666667,0.263157895,0.318181818,0.245283019,0.129032258,0.209677419,0.22,0.25,0.234567901,0.202702703,0.280487805,0.176470588,0.137254902,0.320512821,0.157142857,0.28,0.170731707,0.138461538,0.111111111,0.078125,0.2,0.230769231,0.358695652,0.368421053,0.371428571,0.393939394,0.074626866,0.232876712,0.333333333,0.215909091,0.087719298,0.147058824,0.206896552,0.136363636,0.69047619,0.267857143
C2,0.472972973,0.095744681,0.168831169,0.238636364,0.285714286,0.406593407,0.311111111,0.402173913,0.417582418,0.322222222,0.402439024,0.404761905,0.392857143,0.45,0.068493151,0.294117647,0.303370787,0.273809524,0.279569892,0.373737374,0.545454545,0.212121212,0.333333333,0.365591398,0.372340426,0.317073171,0.317073171,0.513513514,0.336734694,0.322916667,0.333333333,0.316326531,0.301886792,0.369047619,0.316326531,0.371134021,0.285714286,0.414285714,0.712121212,0.666666667,1,0.712121212,0.719298246,0.363636364,0.310344828,0.381443299,0.728813559,0.303370787,0.2375,0.481012658,0.337209302,0.2875,0.366197183,0.373493976,0.288659794,0.333333333,0.272727273,0.306818182,0.371428571,0.435897436,0.235955056,0.25,0.385542169,0.418918919,0.5,0.287671233,0.268656716,0.376811594,0.253164557,0.328571429,0.140625,0.466666667,0.205128205,0.313432836,0.243589744,0.226666667,0.24137931,0.275362319,0.353658537,0.345679012,0.430379747,0.377777778,0.341772152,0.205882353,0.243902439,0.458333333,0.28358209,0.338028169,0.27027027,0.762711864,0.424657534,0.319444444,0.460526316,0.37804878,0.754098361,0.507042254,0.169014085,0.192307692,0.192307692,0.352941176,0.287878788,0.333333333,0.410958904,0.342857143,0.23880597,0.279411765,0.422535211,0.313432836,0.337662338,0.261538462,0.131578947,0.197368421,0.241935484,0.245901639,0.348837209,0.280487805,0.287234043,0.260869565,0.254237288,0.416666667,0.2125,0.287356322,0.287356322,0.216216216,0.156626506,0.103896104,0.292682927,0.287356322,0.424242424,0.445783133,0.493333333,0.479452055,0.1,0.218390805,0.393258427,0.242424242,0.147058824,0.220779221,0.315217391,0.118644068,0.581818182,0.279411765
D2,0.397590361,0.170212766,0.154761905,0.247311828,0.263736264,0.451612903,0.358695652,0.446808511,0.462365591,0.369565217,0.355555556,0.373626374,0.362637363,0.366666667,0.075949367,0.285714286,0.28125,0.266666667,0.326315789,0.401960784,0.453333333,0.359375,0.378947368,0.395833333,0.387755102,0.292134831,0.292134831,0.451219512,0.326923077,0.367346939,0.306818182,0.346534653,0.355140187,0.355555556,0.36,0.359223301,0.316831683,0.358974359,1,0.564516129,0.712121212,1,0.693548387,0.336842105,0.296875,0.368932039,0.786885246,0.294736842,0.204545455,0.409090909,0.326086957,0.25,0.350649351,0.32967033,0.346938776,0.337209302,0.296296296,0.402298851,0.373333333,0.4,0.258064516,0.214285714,0.355555556,0.34939759,0.4375,0.311688312,0.277777778,0.397260274,0.218390805,0.333333333,0.15942029,0.426829268,0.174418605,0.301369863,0.283950617,0.2375,0.274193548,0.266666667,0.282608696,0.348837209,0.481481481,0.408602151,0.298850575,0.253521127,0.26744186,0.4,0.273972603,0.307692308,0.278481013,0.608695652,0.405063291,0.291139241,0.388235294,0.379310345,0.605633803,0.443037975,0.168831169,0.19047619,0.219512195,0.375,0.295774648,0.380434783,0.428571429,0.346666667,0.25,0.287671233,0.402597403,0.301369863,0.358024691,0.253521127,0.107142857,0.209876543,0.235294118,0.23880597,0.382022472,0.272727273,0.347368421,0.268041237,0.265625,0.384615385,0.195402299,0.337078652,0.265957447,0.197530864,0.226190476,0.135802469,0.361445783,0.279569892,0.465346535,0.411111111,0.451219512,0.4375,0.144578313,0.284090909,0.423913043,0.274509804,0.349206349,0.422535211,0.361702128,0.177419355,0.516129032,0.27027027
Q2,0.422535211,0.079545455,0.108108108,0.231707317,0.315789474,0.363636364,0.325301205,0.406976744,0.423529412,0.337349398,0.35443038,0.358024691,0.379746835,0.35,0.076923077,0.259259259,0.301204819,0.2375,0.305882353,0.333333333,0.540983607,0.2,0.348837209,0.352272727,0.344444444,0.265822785,0.265822785,0.507246377,0.308510638,0.293478261,0.351351351,0.273684211,0.274509804,0.320987654,0.287234043,0.329787234,0.255319149,0.4,0.693548387,0.673469388,0.719298246,0.693548387,1,0.382716049,0.387755102,0.384615385,0.843137255,0.301204819,0.181818182,0.415584416,0.371794872,0.25,0.328358209,0.292682927,0.314606742,0.315789474,0.232876712,0.371794872,0.333333333,0.368421053,0.186046512,0.208333333,0.407894737,0.366197183,0.449275362,0.34375,0.327586207,0.474576271,0.181818182,0.349206349,0.160714286,0.457142857,0.146666667,0.403508772,0.253521127,0.2,0.254901961,0.290322581,0.240963855,0.402777778,0.4,0.364705882,0.256410256,0.174603175,0.253333333,0.426470588,0.258064516,0.298507463,0.264705882,0.745454545,0.476923077,0.359375,0.410958904,0.329113924,0.767857143,0.394366197,0.19047619,0.164383562,0.197183099,0.37704918,0.283333333,0.302325581,0.484375,0.387096774,0.293103448,0.338983051,0.388059701,0.355932203,0.439393939,0.321428571,0.130434783,0.257575758,0.326923077,0.333333333,0.35,0.310810811,0.329411765,0.227272727,0.404255319,0.441558442,0.236111111,0.238095238,0.316455696,0.171428571,0.189189189,0.084507042,0.306666667,0.316455696,0.4,0.435897436,0.529411765,0.449275362,0.081081081,0.180722892,0.380952381,0.263736264,0.166666667,0.323076923,0.313953488,0.115384615,0.645833333,0.253968254
S6,0.5375,0.244680851,0.3,0.447058824,0.584415584,0.595505618,0.466666667,0.505263158,0.521276596,0.477777778,0.554216867,0.534883721,0.6375,0.494252874,0.260273973,0.55,0.56626506,0.5125,0.546511628,0.45631068,0.487179487,0.146341463,0.533333333,0.46875,0.588888889,0.525,0.525,0.518072289,0.494845361,0.46875,0.525,0.444444444,0.447619048,0.5,0.459183673,0.515463918,0.505376344,0.4125,0.336842105,0.3,0.363636364,0.336842105,0.382716049,1,0.232876712,0.827160494,0.333333333,0.604938272,0.361445783,0.471910112,0.592592593,0.426829268,0.405063291,0.488372093,0.544444444,0.544303797,0.382716049,0.449438202,0.392405063,0.465116279,0.377777778,0.329268293,0.554216867,0.416666667,0.435294118,0.421052632,0.375,0.434210526,0.329411765,0.407894737,0.225352113,0.493975904,0.317073171,0.416666667,0.353658537,0.325,0.178082192,0.36,0.488095238,0.576923077,0.426966292,0.452631579,0.348314607,0.2,0.526315789,0.43373494,0.282051282,0.345679012,0.402597403,0.388235294,0.512820513,0.579710145,0.543209877,0.380434783,0.423529412,0.423529412,0.293333333,0.3375,0.445945946,0.325,0.337837838,0.410526316,0.481012658,0.384615385,0.347222222,0.364864865,0.402439024,0.397260274,0.56,0.352112676,0.351351351,0.478873239,0.338235294,0.323529412,0.460674157,0.469135802,0.467391304,0.397849462,0.257142857,0.727272727,0.3875,0.369565217,0.575,0.316455696,0.358024691,0.253164557,0.463414634,0.555555556,0.534653465,0.540229885,0.465116279,0.418604651,0.243902439,0.363636364,0.468085106,0.412371134,0.12195122,0.35,0.516853933,0.081081081,0.294871795,0.311688312
Y34,0.253968254,0.106060606,0.153846154,0.128571429,0.164179104,0.195121951,0.157894737,0.2375,0.192771084,0.171052632,0.268656716,0.222222222,0.225352113,0.228571429,0.11627907,0.212121212,0.194444444,0.166666667,0.202702703,0.247058824,0.285714286,0.136363636,0.146341463,0.168674699,0.192771084,0.164179104,0.164179104,0.242424242,0.202380952,0.182926829,0.238095238,0.207317073,0.213483146,0.180555556,0.178571429,0.226190476,0.170731707,0.232142857,0.296875,0.428571429,0.310344828,0.296875,0.387755102,0.232876712,1,0.223529412,0.358490566,0.194444444,0.15,0.242857143,0.231884058,0.158730159,0.264150943,0.217391304,0.233766234,0.278688525,0.096774194,0.25,0.157894737,0.261538462,0.126760563,0.226415094,0.25,0.229508197,0.278688525,0.254901961,0.30952381,0.382978723,0.15,0.3125,0.303030303,0.25,0.142857143,0.288888889,0.218181818,0.169811321,0.272727273,0.208333333,0.191176471,0.234375,0.257575758,0.236842105,0.206349206,0.209302326,0.180327869,0.271186441,0.302325581,0.226415094,0.254901961,0.321428571,0.298245614,0.181818182,0.246153846,0.202898551,0.327586207,0.305084746,0.127659574,0.06779661,0.166666667,0.24,0.341463415,0.216216216,0.351851852,0.361702128,0.358974359,0.325581395,0.314814815,0.348837209,0.303571429,0.333333333,0.217391304,0.22,0.175,0.243243243,0.178082192,0.19047619,0.22972973,0.146666667,0.189189189,0.236111111,0.13559322,0.223880597,0.188405797,0.176470588,0.047619048,0.018518519,0.169230769,0.171428571,0.233333333,0.232876712,0.301587302,0.278688525,0.115384615,0.1875,0.236842105,0.207792208,0.090909091,0.103448276,0.166666667,0.125,0.425,0.239130435
Z1,0.505494505,0.297029703,0.311111111,0.457446809,0.563218391,0.575757576,0.505154639,0.539215686,0.554455446,0.515463918,0.571428571,0.553191489,0.559139785,0.531914894,0.23255814,0.5,0.617977528,0.467391304,0.597826087,0.53271028,0.477272727,0.161290323,0.567010309,0.565656566,0.602040816,0.47826087,0.47826087,0.505376344,0.558823529,0.504854369,0.494505495,0.495238095,0.537037037,0.474226804,0.524271845,0.594059406,0.54,0.411111111,0.368932039,0.296703297,0.381443299,0.368932039,0.384615385,0.827160494,0.223529412,1,0.354166667,0.636363636,0.380434783,0.479591837,0.625,0.423913043,0.373626374,0.510638298,0.577319588,0.47826087,0.369565217,0.489583333,0.362637363,0.458333333,0.408163265,0.351648352,0.571428571,0.430107527,0.416666667,0.370786517,0.313953488,0.397727273,0.322916667,0.375,0.188235294,0.468085106,0.311827957,0.380952381,0.388888889,0.348314607,0.162790698,0.333333333,0.510869565,0.556818182,0.43877551,0.475728155,0.410526316,0.208791209,0.460674157,0.4,0.266666667,0.336956522,0.370786517,0.404255319,0.517241379,0.5,0.561797753,0.396039604,0.436170213,0.436170213,0.261363636,0.375,0.375,0.290322581,0.298850575,0.436893204,0.471910112,0.386363636,0.290697674,0.306818182,0.372340426,0.333333333,0.523255814,0.325301205,0.341176471,0.4,0.296296296,0.283950617,0.484536082,0.528735632,0.49,0.398058252,0.243902439,0.75,0.436781609,0.4,0.573033708,0.340909091,0.377777778,0.255555556,0.456521739,0.609195402,0.594339623,0.557894737,0.489361702,0.431578947,0.247311828,0.353535354,0.535353535,0.466019417,0.139784946,0.340659341,0.585106383,0.093023256,0.277777778,0.306818182
Z31,0.438356164,0.125,0.102564103,0.220930233,0.268292683,0.347826087,0.325581395,0.404494382,0.420454545,0.337209302,0.337349398,0.357142857,0.361445783,0.34939759,0.072463768,0.325,0.287356322,0.303797468,0.337209302,0.404255319,0.53125,0.266666667,0.348314607,0.351648352,0.404494382,0.333333333,0.333333333,0.5,0.322916667,0.366666667,0.350649351,0.344086022,0.34,0.405063291,0.358695652,0.357894737,0.311827957,0.397058824,0.786885246,0.68627451,0.728813559,0.786885246,0.843137255,0.333333333,0.358490566,0.354166667,1,0.287356322,0.172839506,0.448717949,0.337349398,0.222222222,0.309859155,0.279069767,0.301075269,0.3,0.287671233,0.337349398,0.393939394,0.402597403,0.191011236,0.197368421,0.405063291,0.383561644,0.464788732,0.304347826,0.306451613,0.444444444,0.1875,0.348484848,0.169491525,0.452054795,0.153846154,0.37704918,0.309859155,0.257142857,0.36,0.3125,0.258823529,0.4,0.415584416,0.363636364,0.275,0.258064516,0.256410256,0.422535211,0.261538462,0.338235294,0.304347826,0.724137931,0.470588235,0.338235294,0.426666667,0.3625,0.716666667,0.410958904,0.179104478,0.155844156,0.202702703,0.375,0.306451613,0.348837209,0.47761194,0.384615385,0.274193548,0.317460317,0.405797101,0.333333333,0.394366197,0.322033898,0.123287671,0.225352113,0.303571429,0.309090909,0.34939759,0.278481013,0.329545455,0.204301075,0.320754717,0.419753086,0.207792208,0.301204819,0.270588235,0.146666667,0.164556962,0.08,0.291139241,0.301204819,0.427083333,0.45,0.521126761,0.485714286,0.105263158,0.228915663,0.395348837,0.239583333,0.213114754,0.343283582,0.3,0.215686275,0.596153846,0.276923077
A5,0.451219512,0.298850575,0.428571429,0.451219512,0.512820513,0.5,0.391304348,0.404040404,0.432989691,0.387096774,0.582278481,0.6,0.548780488,0.555555556,0.294117647,0.481481481,0.636363636,0.481012658,0.592592593,0.553191489,0.4,0.153846154,0.456521739,0.427083333,0.597701149,0.475,0.475,0.452380952,0.549450549,0.47311828,0.456790123,0.527472527,0.557894737,0.488095238,0.527472527,0.537634409,0.545454545,0.415584416,0.294736842,0.25,0.303370787,0.294736842,0.301204819,0.604938272,0.194444444,0.636363636,0.287356322,1,0.472972973,0.476744186,0.785714286,0.4125,0.35443038,0.58974359,0.5,0.512820513,0.35,0.404494382,0.325,0.525,0.428571429,0.4,0.623376623,0.474358974,0.456790123,0.333333333,0.357142857,0.381578947,0.415584416,0.391891892,0.220588235,0.5,0.405405405,0.4,0.445945946,0.47826087,0.123287671,0.361111111,0.592105263,0.4875,0.447058824,0.456521739,0.487179487,0.210526316,0.493333333,0.455696203,0.263157895,0.346153846,0.350649351,0.325581395,0.480519481,0.438356164,0.613333333,0.336956522,0.360465116,0.4625,0.367647059,0.373333333,0.430555556,0.291139241,0.338028169,0.413043478,0.4125,0.386666667,0.309859155,0.347222222,0.405063291,0.361111111,0.506666667,0.333333333,0.454545455,0.422535211,0.225352113,0.228571429,0.369565217,0.533333333,0.408602151,0.326315789,0.166666667,0.632911392,0.426666667,0.469879518,0.605263158,0.449275362,0.376623377,0.233766234,0.397590361,0.626666667,0.540816327,0.585365854,0.469879518,0.456790123,0.306666667,0.318181818,0.472527473,0.477777778,0.128205128,0.3,0.541176471,0.085714286,0.2125,0.310810811
D3,0.36,0.215189873,0.383333333,0.36,0.346666667,0.359550562,0.21978022,0.22,0.232323232,0.217391304,0.479452055,0.460526316,0.392405063,0.535211268,0.267857143,0.337662338,0.397435897,0.351351351,0.365853659,0.34375,0.217948718,0.089552239,0.258064516,0.237113402,0.355555556,0.383561644,0.383561644,0.296296296,0.409090909,0.333333333,0.364864865,0.370786517,0.378947368,0.384615385,0.370786517,0.384615385,0.38372093,0.333333333,0.204545455,0.185714286,0.2375,0.204545455,0.181818182,0.361445783,0.15,0.380434783,0.172839506,0.472972973,1,0.375,0.459459459,0.5,0.40625,0.507042254,0.296703297,0.442857143,0.3,0.24137931,0.253521127,0.418918919,0.661290323,0.660377358,0.402597403,0.420289855,0.383561644,0.359375,0.238095238,0.294117647,0.508196721,0.387096774,0.222222222,0.373333333,0.5,0.227272727,0.363636364,0.370967742,0.048387097,0.285714286,0.6,0.36,0.325,0.314606742,0.571428571,0.315789474,0.484375,0.4,0.338983051,0.353846154,0.338461538,0.2125,0.25974026,0.313432836,0.405405405,0.277108434,0.204819277,0.428571429,0.310344828,0.365079365,0.482758621,0.393442623,0.278688525,0.361445783,0.28,0.318181818,0.266666667,0.290322581,0.342857143,0.306451613,0.391304348,0.19047619,0.462962963,0.35483871,0.129032258,0.131147541,0.238636364,0.4,0.266666667,0.282352941,0.046875,0.34939759,0.304347826,0.346153846,0.381578947,0.360655738,0.253521127,0.2,0.269230769,0.438356164,0.353535354,0.37804878,0.3125,0.328947368,0.372881356,0.2375,0.314606742,0.364705882,0.075757576,0.101265823,0.373493976,0.035087719,0.176470588,0.355932203
D5,0.578947368,0.1875,0.188235294,0.411764706,0.367816092,0.510869565,0.372340426,0.428571429,0.458333333,0.382978723,0.518072289,0.517647059,0.56097561,0.607594937,0.155844156,0.390804598,0.459770115,0.372093023,0.460674157,0.455445545,0.448717949,0.22972973,0.391752577,0.393939394,0.52173913,0.416666667,0.416666667,0.597402597,0.378640777,0.408163265,0.352272727,0.4,0.37962963,0.448275862,0.4,0.411764706,0.383838384,0.447368421,0.409090909,0.402777778,0.481012658,0.409090909,0.415584416,0.471910112,0.242857143,0.479591837,0.448717949,0.476744186,0.375,1,0.482352941,0.443037975,0.479452055,0.420454545,0.416666667,0.43373494,0.434210526,0.326315789,0.528571429,0.662162162,0.301075269,0.261904762,0.536585366,0.784615385,0.676056338,0.329113924,0.28,0.394736842,0.428571429,0.485714286,0.235294118,0.613333333,0.381578947,0.32,0.317073171,0.2875,0.257575758,0.414285714,0.525,0.481481481,0.569620253,0.5,0.392857143,0.223684211,0.430379747,0.611111111,0.405797101,0.582089552,0.478873239,0.474358974,0.493506494,0.452054795,0.584415584,0.409090909,0.512820513,0.616438356,0.323943662,0.238095238,0.316455696,0.337662338,0.315068493,0.471910112,0.5,0.418918919,0.342857143,0.342465753,0.493333333,0.337837838,0.425,0.291666667,0.197530864,0.342105263,0.257142857,0.260869565,0.35106383,0.46835443,0.360824742,0.295918367,0.197183099,0.477272727,0.301204819,0.397727273,0.397727273,0.202380952,0.244186047,0.263157895,0.444444444,0.413793103,0.535353535,0.523255814,0.518518519,0.469135802,0.269230769,0.329545455,0.607142857,0.31372549,0.141025641,0.265060241,0.389473684,0.132352941,0.324324324,0.462686567
E1,0.512820513,0.244444444,0.394366197,0.475,0.625,0.505494505,0.426966292,0.422680412,0.422680412,0.422222222,0.55,0.567901235,0.536585366,0.5625,0.260869565,0.4875,0.666666667,0.45,0.684210526,0.593406593,0.405063291,0.186666667,0.461538462,0.462365591,0.533333333,0.4625,0.4625,0.5125,0.573033708,0.494505495,0.4625,0.533333333,0.53125,0.493975904,0.516483516,0.56043956,0.534090909,0.459459459,0.326086957,0.2375,0.337209302,0.326086957,0.371794872,0.592592593,0.231884058,0.625,0.337349398,0.785714286,0.459459459,0.482352941,1,0.417721519,0.376623377,0.5375,0.472527473,0.444444444,0.304878049,0.441860465,0.3125,0.49382716,0.4,0.424657534,0.631578947,0.52,0.4625,0.303797468,0.323943662,0.368421053,0.333333333,0.378378378,0.242424242,0.525641026,0.337662338,0.447761194,0.432432432,0.422535211,0.094594595,0.293333333,0.621621622,0.512820513,0.435294118,0.445652174,0.474358974,0.213333333,0.3875,0.443037975,0.233766234,0.3,0.303797468,0.37804878,0.506666667,0.444444444,0.6,0.340659341,0.414634146,0.432098765,0.277777778,0.307692308,0.378378378,0.24691358,0.305555556,0.357894737,0.435897436,0.471428571,0.352941176,0.411764706,0.358024691,0.426470588,0.473684211,0.358208955,0.397058824,0.333333333,0.211267606,0.214285714,0.453488372,0.540540541,0.382978723,0.358695652,0.296875,0.580246914,0.376623377,0.457831325,0.728571429,0.434782609,0.329113924,0.205128205,0.402439024,0.592105263,0.530612245,0.592592593,0.5125,0.4625,0.310810811,0.32183908,0.477777778,0.5,0.12987013,0.2875,0.64556962,0.102941176,0.230769231,0.297297297
F1,0.341772152,0.25,0.260869565,0.432432432,0.296296296,0.358695652,0.306818182,0.285714286,0.3125,0.318181818,0.6,0.554054054,0.390243902,0.547945205,0.19047619,0.258823529,0.506666667,0.253012048,0.414634146,0.343434343,0.269230769,0.069444444,0.315217391,0.24,0.369565217,0.3125,0.3125,0.329268293,0.376344086,0.291666667,0.346153846,0.35483871,0.336633663,0.382716049,0.3125,0.354166667,0.397727273,0.263157895,0.25,0.175675676,0.2875,0.25,0.25,0.426829268,0.158730159,0.423913043,0.222222222,0.4125,0.5,0.443037975,0.417721519,1,0.540983607,0.520547945,0.370786517,0.418918919,0.319444444,0.272727273,0.347826087,0.453333333,0.407894737,0.393939394,0.454545455,0.397260274,0.418918919,0.467741935,0.322580645,0.373134328,0.655172414,0.475409836,0.206896552,0.528571429,0.568965517,0.231884058,0.205128205,0.202702703,0.112903226,0.393442623,0.459459459,0.472222222,0.375,0.390804598,0.430555556,0.295081967,0.5,0.457142857,0.296875,0.4375,0.421875,0.24691358,0.311688312,0.393939394,0.44,0.279069767,0.283950617,0.444444444,0.379310345,0.40625,0.40625,0.328358209,0.261538462,0.376470588,0.408450704,0.358208955,0.290322581,0.292307692,0.361111111,0.287878788,0.369863014,0.144927536,0.276923077,0.396825397,0.298245614,0.280701754,0.241758242,0.672131148,0.296703297,0.329411765,0.183333333,0.397590361,0.362318841,0.329268293,0.345679012,0.225352113,0.309859155,0.322580645,0.450704225,0.472972973,0.408163265,0.344827586,0.3625,0.296296296,0.287878788,0.170454545,0.375,0.318681319,0.086956522,0.213333333,0.340909091,0.05,0.217391304,0.423728814
